MID Data C:\ESCO\Data\SIM\HMK\20260408\20260408_GZ_1421_2_7h_SIM_A.mfd
April 08 2026 20:56:53

Sample Weight : 335 mg

Normalization : per 100 mg (Sample weight : 335 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 40,m/z 44,m/z 60
78,243.436,264.1,82.5,17.390,9.62164E-008,5.26989E-005,1.78708E-012,4.6522E-014,5.47942E-013,2.26895E-012,6.12735E-012,1.36355E-013,2.16339E-014,2.19071E-013,1.20731E-014,7.62207E-015,2.07524E-013,3.46447E-014
79,246.558,267.3,83.2,17.460,9.82313E-008,5.26989E-005,2.47285E-012,3.45523E-014,4.86181E-013,2.42751E-012,6.5148E-012,1.39651E-013,4.16644E-014,1.97065E-013,3.19337E-014,-8.54835E-015,3.16252E-013,1.54922E-014
80,249.681,270.4,83.7,17.595,1.00231E-007,5.25979E-005,2.4045E-012,4.23834E-014,4.89275E-013,2.68175E-012,6.77822E-012,1.59325E-013,5.01496E-015,3.37051E-013,1.34088E-015,-9.2053E-016,2.23614E-013,1.2985E-014
81,252.804,273.6,84.2,17.615,1.02329E-007,5.25979E-005,1.69727E-012,5.51823E-014,5.47985E-013,2.94762E-012,7.46628E-012,1.48045E-013,4.36858E-014,2.65838E-013,7.83282E-015,9.4861E-015,2.34033E-013,1.22408E-014
82,255.926,276.7,84.8,17.795,1.04412E-007,5.2497E-005,2.01175E-012,4.15679E-014,4.85311E-013,3.05331E-012,7.63496E-012,1.58267E-013,3.51748E-014,2.25333E-013,2.81556E-015,1.85662E-014,2.55136E-013,1.92771E-014
83,259.049,279.8,85.3,17.900,1.06598E-007,5.2497E-005,1.93079E-012,4.29157E-014,6.11283E-013,3.4651E-012,8.26153E-012,1.71919E-013,3.55469E-014,3.45507E-013,2.76963E-014,-9.32589E-016,3.20445E-013,2.73615E-014
84,262.171,283.0,86.0,18.010,1.09081E-007,5.2497E-005,3.09361E-012,7.06441E-014,7.25381E-013,3.65419E-012,8.63828E-012,1.37104E-013,3.4005E-014,3.1053E-013,2.61578E-014,2.38459E-014,2.98686E-013,4.28336E-015
85,265.294,286.1,86.5,18.125,1.11751E-007,5.2497E-005,2.56759E-012,6.04299E-014,6.40582E-013,3.83327E-012,9.06134E-012,1.49834E-013,2.65323E-014,4.56909E-013,2.7644E-014,-1.29781E-014,3.02683E-013,2.50357E-014
86,268.417,289.3,87.1,18.150,1.1442E-007,5.2497E-005,2.0018E-012,5.85124E-014,7.24491E-013,3.87649E-012,9.77862E-012,1.6948E-013,3.10505E-014,3.20088E-013,3.09752E-015,3.20032E-014,3.01418E-013,3.41578E-014
87,271.539,292.4,87.7,18.320,1.17085E-007,5.2497E-005,2.23918E-012,7.34287E-014,8.61619E-013,4.18185E-012,1.09735E-011,2.12283E-013,5.25431E-014,3.87929E-013,6.44026E-015,2.1542E-014,3.96414E-013,2.73718E-014
88,274.662,295.6,88.2,18.370,1.20226E-007,5.23964E-005,2.26828E-012,5.27004E-014,7.81194E-013,4.39393E-012,1.09437E-011,2.80509E-013,5.09151E-014,3.74602E-013,3.41158E-014,1.95487E-014,4.20452E-013,8.24284E-015
89,277.784,298.7,88.9,18.525,1.23098E-007,5.22959E-005,2.8899E-012,6.87238E-014,9.19437E-013,4.6005E-012,1.1398E-011,2.69505E-013,7.09267E-014,5.14706E-013,3.37661E-015,1.23872E-014,4.98597E-013,-3.38982E-015
90,280.907,301.8,89.4,18.620,1.26255E-007,5.22959E-005,3.30344E-012,1.02536E-013,9.10297E-013,4.7296E-012,1.23136E-011,2.10299E-013,8.69518E-014,4.87212E-013,2.8653E-014,1.76376E-014,5.11522E-013,2.67815E-014
91,284.030,304.7,89.9,18.710,1.29196E-007,5.22959E-005,3.63429E-012,8.74514E-014,8.40086E-013,4.97244E-012,1.2774E-011,1.59678E-013,7.16347E-014,5.17197E-013,3.15931E-014,1.89153E-014,4.96219E-013,1.48048E-014
92,287.152,307.8,90.5,18.810,1.32739E-007,5.22959E-005,3.8232E-012,1.17135E-013,8.78273E-013,5.30321E-012,1.38023E-011,2.93288E-013,4.98762E-014,5.48047E-013,1.72368E-014,3.51685E-014,7.18301E-013,1.20151E-014
93,290.275,311.0,91.1,18.945,1.3591E-007,5.22959E-005,3.75021E-012,6.32064E-014,1.00941E-012,5.57308E-012,1.4313E-011,2.7846E-013,3.56646E-014,5.30268E-013,3.03574E-014,6.24495E-014,6.9188E-013,-1.60332E-015
94,293.397,314.1,91.7,19.070,1.39637E-007,5.21957E-005,3.67895E-012,9.62995E-014,9.75409E-013,5.74343E-012,1.45334E-011,2.89118E-013,4.02701E-014,5.52644E-013,3.04297E-015,5.89787E-014,7.28202E-013,2.69882E-014
95,296.520,317.4,92.3,19.165,1.43384E-007,5.21957E-005,3.5475E-012,1.09697E-013,1.14492E-012,6.17054E-012,1.55765E-011,2.49326E-013,5.5319E-014,6.46295E-013,2.90067E-014,4.2168E-014,8.18749E-013,5.30725E-015
96,299.643,320.6,92.9,19.230,1.46724E-007,5.20956E-005,3.62799E-012,1.08286E-013,1.16806E-012,6.09523E-012,1.5435E-011,2.98264E-013,5.92561E-014,6.41705E-013,1.2575E-014,4.91619E-014,9.06943E-013,-3.74184E-015
