MID Data C:\ESCO\Data\SIM\HMK\20260506\20260506_GZ_1421_6_28d_SIM_A.mfd
May 06 2026 15:13:10

Sample Weight : 275.3 mg

Normalization : per 100 mg (Sample weight : 275.3 mg)
Background correction : Minimum value

No.,Time[s],Temperature1[C],Temperature2[C],Heating Output[%],Pressure1[Pa],Pressure2[Pa],m/z 2,m/z 12,m/z 16,m/z 17,m/z 18,m/z 19,m/z 20,m/z 28,m/z 32,m/z 40,m/z 44,m/z 60
63,196.529,219.9,80.2,16.060,8.2985E-008,5.44463E-005,1.38166E-012,6.15712E-014,3.37503E-013,1.40865E-012,2.34776E-012,3.62788E-013,9.66487E-015,7.84006E-014,1.29869E-014,1.94709E-014,7.90827E-014,-7.14227E-015
64,199.652,223.1,80.7,16.190,8.38012E-008,5.43419E-005,3.87169E-013,3.13167E-014,3.73248E-013,1.16337E-012,2.7008E-012,2.89238E-013,4.42469E-015,1.76944E-013,5.95014E-015,-2.91533E-015,1.60968E-013,-5.59726E-015
65,202.774,226.1,81.2,16.310,8.45766E-008,5.43419E-005,7.9858E-013,6.03937E-014,3.90303E-013,1.36898E-012,2.93391E-012,2.21412E-013,3.70495E-015,1.62529E-013,2.68102E-014,8.06326E-015,1.73026E-013,1.93388E-014
66,205.897,229.2,81.8,16.455,8.56051E-008,5.43419E-005,1.4737E-012,7.91645E-014,4.84746E-013,1.60195E-012,3.41961E-012,3.66047E-013,2.60499E-014,1.01317E-013,1.41056E-014,7.21704E-015,1.34424E-013,2.4774E-014
67,209.020,232.3,82.4,16.585,8.66462E-008,5.42377E-005,8.38253E-013,6.06775E-014,4.9266E-013,1.69891E-012,3.51702E-012,1.43222E-013,2.02444E-014,1.79541E-013,4.80414E-015,6.1479E-015,1.32738E-013,-2.95725E-015
68,212.142,235.5,82.9,16.670,8.74983E-008,5.41338E-005,1.20965E-012,7.60842E-014,6.17973E-013,1.79357E-012,3.92462E-012,1.01871E-013,1.93193E-014,1.17892E-013,1.00786E-014,-6.03679E-015,1.92847E-013,1.1284E-014
69,215.265,238.7,83.5,16.795,8.87666E-008,5.41338E-005,1.32322E-012,7.08741E-014,6.77935E-013,2.07502E-012,4.60503E-012,1.93888E-013,3.40608E-014,2.18128E-013,2.58697E-014,2.18887E-014,1.88906E-013,1.31141E-014
70,218.388,241.9,84.0,16.860,9.00016E-008,5.41338E-005,1.29548E-012,1.05149E-013,6.58595E-013,2.01734E-012,4.71465E-012,2.67712E-013,1.2938E-014,2.39338E-013,-5.05151E-015,-6.26669E-015,2.24849E-013,2.01264E-014
71,221.510,245.0,84.6,17.020,9.13588E-008,5.41338E-005,1.48099E-012,8.01393E-014,6.22194E-013,2.29207E-012,5.20502E-012,3.84221E-013,3.05906E-014,2.52026E-013,6.84668E-015,0,2.4966E-013,-1.36368E-014
72,224.633,248.3,85.1,17.120,9.2683E-008,5.403E-005,1.52911E-012,6.48513E-014,6.80003E-013,2.50095E-012,5.57341E-012,2.39441E-013,7.65657E-015,2.95723E-013,8.19743E-015,1.16396E-014,2.24752E-013,3.59657E-014
73,227.755,251.5,85.8,17.170,9.40265E-008,5.39264E-005,1.462E-012,4.63098E-014,6.50641E-013,2.63557E-012,5.86258E-012,2.43126E-013,-6.42811E-015,3.03463E-013,3.86937E-014,9.93949E-015,2.20669E-013,5.2283E-015
74,230.878,254.7,86.2,17.320,9.55542E-008,5.39264E-005,8.48075E-013,7.69843E-014,7.86825E-013,2.7181E-012,6.46165E-012,4.44464E-013,3.70614E-014,2.68082E-013,1.81858E-014,6.44139E-015,2.15953E-013,2.19376E-014
75,234.000,257.8,86.9,17.395,9.72187E-008,5.39264E-005,5.80008E-013,8.57687E-014,7.17515E-013,3.09094E-012,6.79741E-012,2.74505E-013,3.22083E-014,3.41514E-013,4.52036E-014,-9.59779E-015,3.32019E-013,2.93356E-014
76,237.123,260.9,87.4,17.555,9.89121E-008,5.38231E-005,2.54568E-012,5.76818E-014,8.21274E-013,3.11081E-012,7.20454E-012,3.9799E-013,1.38352E-014,2.29131E-013,2.64392E-014,1.62956E-015,3.30741E-013,-5.18916E-015
